name,latency,read_uncached,write,price
Samsung M393A1G40DB0-CPB 8GB,35,9810,7943,$114.33
Samsung M393A1G40DB1-CRC 8GB,34,10156,7141,$62.99*
Samsung M393A1G40EB1-CPB 8GB,33,10413,8631,NA
Samsung M393A1G40EB1-CRC 8GB,33,10813,7076,NA
Samsung M393A1G43DB0-CPB 8GB,36,9298,8362,$89.99
Samsung M393A1G43DB1-CRC 8GB,32,10848,8507,NA
Samsung M393A1G43EB1-CRC 8GB,34,10948,7414,NA
Samsung M393A1K43BB0-CRC 8GB,34,10833,9168,NA
Samsung M393A1K43BB1-CTD 8GB,61,8185,6373,NA
Samsung M393A2G40DB0-CPB 16GB,35,9892,8172,$129.54
Samsung M393A2G40DB1-CRC 16GB,35,10806,7422,$169.99*
Samsung M393A2G40EB1-CPB 16GB,37,9463,7998,NA
Samsung M393A2G40EB1-CRC 16GB,32,10362,7696,NA
Samsung M393A2G40EB2-CTD 16GB,44,8469,5615,$198.60
Samsung M393A2K40BB0-CPB 16GB,46,5870,4672,$125.00
Samsung M393A2K40BB1-CRC 16GB,34,10400,7625,$104.28*
Samsung M393A2K43BB1-CRC 16GB,38,9672,7269,$114.99*
Samsung M393A2K43CB1-CRC 16GB,33,11009,8016,NA
Samsung M393A4K40BB0-CPB 32GB,35,9560,7532,$314.96
Samsung M393A4K40BB1-CRC 32GB,36,10218,7473,$308.89
Samsung M393A4K40CB1-CRC 32GB,41,8029,6363,NA
Samsung M393A5143DB0-CPB 4GB,35,9715,8867,$62.23
Samsung M393A5143DB0-CRC 4GB,36,9431,7065,NA
Samsung M471A1G43DB0-CPB 8GB,28,13798,10053,$69.00
Samsung M471A1G43EB1-CPB 8GB,27,13895,9889,NA
Samsung M471A1G43EB1-CRC 8GB,24,15277,10431,NA
Samsung M471A1K43BB0-CPB 8GB,27,13456,8908,$55.00
Samsung M471A1K43BB1-CRC 8GB,26,14640,9930,$85.52
Samsung M471A1K43BB1-CTD 8GB,26,15777,12840,NA
Samsung M471A1K43CB1-CRC 8GB,26,14399,9776,$69.99
Samsung M471A1K43CB1-CTD 8GB,26,16308,11261,$65.24
Samsung M471A1K43CBCBCRC 8GB,38,9331,6075,NA
Samsung M471A1K43DB1-CTD 8GB,24,15641,11181,NA
Samsung M471A2K43BB1-CPB 16GB,28,13560,9051,$164.99
Samsung M471A2K43BB1-CRC 16GB,27,14630,9225,NA
Samsung M471A2K43CB1-CRC 16GB,27,14491,8891,$129.99
Samsung M471A2K43CB1-CTD 16GB,26,16299,10641,$89.75
Samsung M471A2K43DB1-CTD 16GB,26,15747,11132,NA
Samsung M471A4G43MB1-CTD 32GB,27,16308,10107,NA
Samsung M471A5143DB0-CPB 4GB,27,14153,10283,$43.75*
Samsung M471A5143EB0-CPB 4GB,28,14331,10171,$26.77*
Samsung M471A5143SB1-CRC 4GB,24,14798,9921,NA
Samsung M471A5244BB0-CRC 4GB,25,16091,11886,NA
Samsung M471A5244CB0-CRC 4GB,28,14490,10437,$29.00
Samsung M471A5244CB0-CTD 4GB,24,16821,11934,$44.00
Samsung M471A5644EB0-CPB 2GB,28,13162,9085,NA
Samsung M474A2K43BB1-CPB 16GB,28,14324,8621,NA
Samsung SF4641G8CKHI6DFSDS 8GB,28,15281,11570,NA
Samsung V-GeN D4S8GL30A8TX5 8GB,23,16809,11665,NA
SanMax Technologies Inc. SMD4-U8G48HA-24RF 8GB,24,16741,12057,NA
Shanghai Kuxin Microelectronics Ltd NMUD480E82-3200 8GB,18,20626,16532,NA
Silicon Power Computer & Communications SP004GBLFU213N02 4GB,24,13409,7524,NA
Silicon Power Computer & Communications SP008GBLFU213B02 8GB,23,13459,6748,NA
Silicon Power Computer & Communications SP008GBLFU213N02 8GB,26,13875,8335,NA
SK Hynix GKE160SO102408-2400 16GB,25,16148,12071,NA
SK Hynix GKE800SO102408-2400 8GB,24,15407,11179,NA
SK Hynix GKE800SO51208-2133AH 8GB,26,13958,8418,NA
SK Hynix GKE800UD102408-2400 8GB,22,16730,12380,NA
SK Hynix HMA41GR7AFR4N-TF 8GB,32,10878,7452,NA
SK Hynix HMA41GR7AFR4N-UH 8GB,37,10245,7192,NA
SK Hynix HMA41GR7AFR8N-TF 8GB,39,9437,7976,NA
SK Hynix HMA41GR7AFR8N-UH 8GB,34,9830,6921,NA
SK Hynix HMA41GR7MFR4N-TF 8GB,35,9328,6985,NA
SK Hynix HMA41GR7MFR8N-TF 8GB,38,9329,8041,NA
SK Hynix HMA41GS6AFR8N-TF 8GB,28,14068,10354,NA
SK Hynix HMA41GU6AFR8N-TF 8GB,26,15597,11059,NA
SK Hynix HMA41GU6MFR8N-TF 8GB,28,12962,10356,NA
SK Hynix HMA41GU7AFR8N-TF 8GB,25,14695,9449,NA
SK Hynix HMA42GR7AFR4N-TF 16GB,35,9769,7629,NA
SK Hynix HMA42GR7AFR4N-UH 16GB,30,11559,8004,NA
SK Hynix HMA42GR7MFR4N-TF 16GB,35,9622,8183,NA
SK Hynix HMA451R7AFR8N-TF 4GB,31,9634,8939,NA
SK Hynix HMA451R7AFR8N-UH 4GB,42,8990,6525,NA
SK Hynix HMA451R7MFR8N-TF 4GB,40,9477,8004,NA
SK Hynix HMA451R7MFR8N-TFTD 4GB,40,9349,7347,NA
SK Hynix HMA451S6AFR8N-TF 4GB,27,14141,10387,NA
SK Hynix HMA451U6AFR8N-TF 4GB,26,15272,11098,NA
SK Hynix HMA451U6MFR8N-TF 4GB,29,12422,9747,NA
SK Hynix HMA451U7AFR8N-TF 4GB,23,17338,12469,NA
SK Hynix HMA451U7MFR8N-TF 4GB,30,11908,9580,NA
SK Hynix HMA81GR7AFR8N-UH 8GB,39,9362,6950,NA
SK Hynix HMA81GR7MFR8N-UH 8GB,38,9283,7148,NA
SK Hynix HMA81GS6AFR8N-UH 8GB,26,14512,10382,NA
SK Hynix HMA81GS6AFR8N-VK 8GB,25,15873,12313,NA
SK Hynix HMA81GS6CJR8N-UH 8GB,26,14458,6699,NA
SK Hynix HMA81GS6CJR8N-VK 8GB,26,15997,10948,NA
SK Hynix HMA81GS6MFR8N-UH 8GB,26,14402,10325,NA
SK Hynix HMA81GU6AFR8N-UH 8GB,26,15957,11002,NA
SK Hynix HMA81GU6CJR8N-UH 8GB,27,16366,11033,NA
SK Hynix HMA81GU6CJR8N-VK 8GB,25,17296,12760,NA
SK Hynix HMA81GU6JJR8N-VK 8GB,23,17762,13238,NA
SK Hynix HMA81GU6MFR8N-UH 8GB,25,15974,11161,NA
SK Hynix HMA82GR7AFR8N-UH 16GB,39,9244,6907,NA
SK Hynix HMA82GR7MFR4N-UH 16GB,37,9487,7059,NA
SK Hynix HMA82GR7MFR8N-UH 16GB,41,8697,7049,NA
SK Hynix HMA82GR8AMR4N-TF 16GB,37,10353,7895,NA
SK Hynix HMA82GS6AFR8N-UH 16GB,27,14442,9753,NA
SK Hynix HMA82GS6CJR8N-VK 16GB,26,16414,9639,NA
SK Hynix HMA82GS6JJR8N-VK 16GB,28,15297,9246,NA
SK Hynix HMA82GS6MFR8N-TF 16GB,28,13520,9244,NA
SK Hynix HMA82GU6AFR8N-UH 16GB,26,16495,10795,NA
SK Hynix HMA82GU6CJR8N-VK 16GB,26,16518,13702,NA
SK Hynix HMA82GU6MFR8N-TF 16GB,24,13981,7575,NA
SK Hynix HMA84GL7AMR4N-TF 32GB,36,9229,8089,NA
SK Hynix HMA84GL7MMR4N-TF 32GB,43,8382,6512,NA
SK Hynix HMA84GR7AFR4N-UH 32GB,52,10761,6464,NA
SK Hynix HMA84GR7MFR4N-TF 32GB,46,8689,7355,NA
SK Hynix HMA84GR7MFR4N-UH 32GB,36,9745,7112,NA
SK Hynix HMA851S6AFR6N-UH 4GB,27,14936,10771,NA
SK Hynix HMA851S6CJR6N-VK 4GB,26,16969,12156,NA
SK Hynix HMA851U6AFR6N-UH 4GB,27,15128,10008,NA
SK Hynix HMA851U6CJR6N-UH 4GB,30,16504,12568,NA
SK Hynix HMA851U6CJR6N-VK 4GB,26,17009,11568,NA
SK Hynix V-GeN D4H8GL26A8TX5 8GB,21,17742,13265,NA
Smart Modular SF464128CK8I6GKSEG 4GB,28,17337,12687,NA
Smart Modular SF464128CKHIWDFSEG 4GB,28,14479,10713,NA
Smart Modular SF4641G8CK8I6GKSEG 8GB,27,16720,11427,NA
Smart Modular SF4641G8CK8I8GKSBG 8GB,25,17364,12842,NA
Smart Modular SF4641G8CK8IEHLSBG 8GB,28,15858,10335,NA
Smart Modular SF4641G8CK8IWGKSEG 8GB,25,15142,10301,NA
Smart Modular SF4641G8CKHI6DFSDS 8GB,25,16750,12697,NA
Smart Modular SF4641G8CKHIWDFSEG 8GB,27,15032,11765,NA
Super Talent F21UB8GS 8GB,22,13960,7164,NA
Super Talent F24EB8GS 8GB,28,16036,12436,$125.00*
Team Group Inc. DDR4 2666 8GB,28,13004,10412,NA
Team Group Inc. DDR4 2800 8GB,29,13190,10650,NA
Team Group Inc. DDR4 3000 4GB,23,16352,12692,NA
Team Group Inc. Team-Elite-2133 4GB,26,14331,10939,NA
Team Group Inc. Team-Elite-2400 4GB,25,14641,11181,NA
Team Group Inc. TEAMGROUP-D4-3733 8GB,19,20043,16426,NA
Team Group Inc. TEAMGROUP-D4-3866 4GB,17,21739,18313,NA
Team Group Inc. TEAMGROUP-SD4-2133 8GB,27,13681,10169,NA
Team Group Inc. TEAMGROUP-SD4-2400 16GB,26,15524,11003,NA
Team Group Inc. TEAMGROUP-UD4-2133 8GB,24,14957,9428,NA
Team Group Inc. TEAMGROUP-UD4-2400 8GB,24,16109,11281,NA
Team Group Inc. TEAMGROUP-UD4-2666 8GB,21,17807,12446,NA
Team Group Inc. TEAMGROUP-UD4-2800 8GB,22,17423,12705,NA
Team Group Inc. TEAMGROUP-UD4-3000 8GB,21,17991,13400,NA
Team Group Inc. TEAMGROUP-UD4-3200 8GB,19,19754,15022,NA
Team Group Inc. TEAMGROUP-UD4-3600 8GB,21,18469,15077,NA
Team Group Inc. TEAMGROUP-UD4-3733 8GB,21,18376,14031,NA
Team Group Inc. TEAMGROUP-UD4-4000 4GB,19,19764,15904,NA
Team Group Inc. TEAMGROUP-UD4-4133 8GB,16,23204,17540,NA
Team Group Inc. TEAMGROUP-UD4-4500 8GB,23,17567,13499,NA
Teikon TMA451S6AFR8N-TFSC 4GB,31,14624,11477,NA
Teikon TMA81GS6AFR8N-UHSC 8GB,26,13615,8049,NA
Transcend Information JM2400HLB-8G 8GB,23,16202,12113,NA
Transcend Information JM2666HLB-8G 8GB,22,17984,12889,NA
Transcend Information TS1GLH64V1H 8GB,26,14723,10188,NA
Transcend Information TS1GSH64V1H 8GB,27,14208,9750,NA
Transcend Information TS1GSH64V4B 8GB,27,12821,8171,NA
Transcend Information TS2GLH64V1B 16GB,26,14666,10092,NA
Transcend Information TS2GSH64V1B 16GB,30,11391,7533,NA
Transcend Information TS2GSH64V4B 16GB,26,14551,10345,NA
Transcend Information TS512MLH64V1H 4GB,23,16376,11657,NA
Transcend Information TS512MSH64V1H 4GB,25,15135,11182,NA
V-Color Technology Inc. TC416G24D817 16GB,24,14963,7705,NA
V-Color Technology Inc. TD8G16C16-UHK 8GB,22,17942,14467,NA
V-Color Technology Inc. TN416G24D817-VHA/R 16GB,25,14055,7378,NA
V-Color Technology Inc. TN416G26D819-SB 16GB,24,16096,8586,NA
Wilk Elektronik S.A. GR2133D464L15/8G 8GB,25,13448,7439,NA
Wilk Elektronik S.A. GR2133D464L15S/8G 8GB,23,15191,8959,NA
Wilk Elektronik S.A. GR2133S464L15/16G 16GB,27,14474,10920,NA
Wilk Elektronik S.A. GR2133S464L15/8G 8GB,28,14513,11560,NA
Wilk Elektronik S.A. GR2400S464L17S/8G 8GB,23,15965,12022,NA
Wilk Elektronik S.A. GY2133D464L15S/8G 8GB,25,13970,7241,NA
Wilk Elektronik S.A. GY2400D464L15/8G 8GB,24,15721,11027,NA
Wilk Elektronik S.A. GY2400D464L15S/8G 8GB,24,13920,9892,NA
Wilk Elektronik S.A. IR2133D464L15S/8G 8GB,23,15251,9508,NA
Wilk Elektronik S.A. IR2400D464L15S/4G 4GB,22,16721,11795,NA
Wilk Elektronik S.A. IR2400D464L15S/8G 8GB,23,15041,9987,NA
Wilk Elektronik S.A. IR2400D464L17/16G 16GB,23,16758,9616,NA
Wilk Elektronik S.A. IR2400D464L17S/8G 8GB,24,13865,6435,NA
Wilk Elektronik S.A. IRX3000D464L16S/8G 8GB,19,19945,15467,NA
